area,statistic,age_category,quantity,State,gender
Griffith,Eligible participants,60-64 years,3021.0,Queensland,male
Griffith,Participation rate (%),60-64 years,85.6,Queensland,male
Griffith,Total participants,65-69 years,2162.0,Queensland,male
Griffith,Eligible participants,65-69 years,2496.0,Queensland,male
Griffith,Participation rate (%),65-69 years,86.6,Queensland,male
Griffith,Total participants,70-74 years,1486.0,Queensland,male
Griffith,Eligible participants,70-74 years,1680.0,Queensland,male
Griffith,Participation rate (%),70-74 years,88.5,Queensland,male
Griffith,Total participants,75-79 years,1075.0,Queensland,male
Griffith,Eligible participants,75-79 years,1199.0,Queensland,male
Griffith,Participation rate (%),75-79 years,89.7,Queensland,male
Griffith,Total participants,80-84 years,733.0,Queensland,male
Griffith,Eligible participants,80-84 years,823.0,Queensland,male
Griffith,Participation rate (%),80-84 years,89.1,Queensland,male
Griffith,Total participants,85 years and over,633.0,Queensland,male
Griffith,Eligible participants,85 years and over,773.0,Queensland,male
Griffith,Participation rate (%),85 years and over,81.9,Queensland,male
Griffith,Total participants,Total Males,42143.0,Queensland,male
Griffith,Eligible participants,Total Males,53400.0,Queensland,male
Griffith,Participation rate (%),Total Males,78.9,Queensland,male
Groom,Total participants,18-19 years,978.0,Queensland,male
Groom,Eligible participants,18-19 years,1368.0,Queensland,male
Groom,Participation rate (%),18-19 years,71.5,Queensland,male
Groom,Total participants,20-24 years,2759.0,Queensland,male
Groom,Eligible participants,20-24 years,4344.0,Queensland,male
Groom,Participation rate (%),20-24 years,63.5,Queensland,male
Groom,Total participants,25-29 years,2758.0,Queensland,male
Groom,Eligible participants,25-29 years,4258.0,Queensland,male
Groom,Participation rate (%),25-29 years,64.8,Queensland,male
Groom,Total participants,30-34 years,2837.0,Queensland,male
Groom,Eligible participants,30-34 years,4062.0,Queensland,male
Groom,Participation rate (%),30-34 years,69.8,Queensland,male
Groom,Total participants,35-39 years,2637.0,Queensland,male
Groom,Eligible participants,35-39 years,3712.0,Queensland,male
Groom,Participation rate (%),35-39 years,71.0,Queensland,male
Groom,Total participants,40-44 years,2857.0,Queensland,male
Groom,Eligible participants,40-44 years,3973.0,Queensland,male
Groom,Participation rate (%),40-44 years,71.9,Queensland,male
Groom,Total participants,45-49 years,3281.0,Queensland,male
Groom,Eligible participants,45-49 years,4212.0,Queensland,male
Groom,Participation rate (%),45-49 years,77.9,Queensland,male
Groom,Total participants,50-54 years,3205.0,Queensland,male
Groom,Eligible participants,50-54 years,3947.0,Queensland,male
Groom,Participation rate (%),50-54 years,81.2,Queensland,male
Groom,Total participants,55-59 years,3612.0,Queensland,male
Groom,Eligible participants,55-59 years,4215.0,Queensland,male
Groom,Participation rate (%),55-59 years,85.7,Queensland,male
Groom,Total participants,60-64 years,3342.0,Queensland,male
Groom,Eligible participants,60-64 years,3825.0,Queensland,male
Groom,Participation rate (%),60-64 years,87.4,Queensland,male
Groom,Total participants,65-69 years,3112.0,Queensland,male
Groom,Eligible participants,65-69 years,3480.0,Queensland,male
Groom,Participation rate (%),65-69 years,89.4,Queensland,male
Groom,Total participants,70-74 years,2731.0,Queensland,male
Groom,Eligible participants,70-74 years,2987.0,Queensland,male
Groom,Participation rate (%),70-74 years,91.4,Queensland,male
Groom,Total participants,75-79 years,1902.0,Queensland,male
Groom,Eligible participants,75-79 years,2067.0,Queensland,male
Groom,Participation rate (%),75-79 years,92.0,Queensland,male
Groom,Total participants,80-84 years,1239.0,Queensland,male
Groom,Eligible participants,80-84 years,1367.0,Queensland,male
Groom,Participation rate (%),80-84 years,90.6,Queensland,male
Groom,Total participants,85 years and over,982.0,Queensland,male
Groom,Eligible participants,85 years and over,1154.0,Queensland,male
Groom,Participation rate (%),85 years and over,85.1,Queensland,male
Groom,Total participants,Total Males,38232.0,Queensland,male
Groom,Eligible participants,Total Males,48971.0,Queensland,male
Groom,Participation rate (%),Total Males,78.1,Queensland,male
Herbert,Total participants,18-19 years,902.0,Queensland,male
Herbert,Eligible participants,18-19 years,1399.0,Queensland,male
Herbert,Participation rate (%),18-19 years,64.5,Queensland,male
Herbert,Total participants,20-24 years,3055.0,Queensland,male
Herbert,Eligible participants,20-24 years,5669.0,Queensland,male
Herbert,Participation rate (%),20-24 years,53.9,Queensland,male
Herbert,Total participants,25-29 years,3123.0,Queensland,male
Herbert,Eligible participants,25-29 years,5492.0,Queensland,male
Herbert,Participation rate (%),25-29 years,56.9,Queensland,male
Herbert,Total participants,30-34 years,3086.0,Queensland,male
Herbert,Eligible participants,30-34 years,4994.0,Queensland,male
Herbert,Participation rate (%),30-34 years,61.8,Queensland,male
Herbert,Total participants,35-39 years,2800.0,Queensland,male
Herbert,Eligible participants,35-39 years,4384.0,Queensland,male
Herbert,Participation rate (%),35-39 years,63.9,Queensland,male
Herbert,Total participants,40-44 years,2979.0,Queensland,male
Herbert,Eligible participants,40-44 years,4560.0,Queensland,male
Herbert,Participation rate (%),40-44 years,65.3,Queensland,male
Herbert,Total participants,45-49 years,3244.0,Queensland,male
Herbert,Eligible participants,45-49 years,4633.0,Queensland,male
Herbert,Participation rate (%),45-49 years,70.0,Queensland,male
Herbert,Total participants,50-54 years,3137.0,Queensland,male
Herbert,Eligible participants,50-54 years,4239.0,Queensland,male
Herbert,Participation rate (%),50-54 years,74.0,Queensland,male
Herbert,Total participants,55-59 years,3321.0,Queensland,male
Herbert,Eligible participants,55-59 years,4297.0,Queensland,male
Herbert,Participation rate (%),55-59 years,77.3,Queensland,male
Herbert,Total participants,60-64 years,2956.0,Queensland,male
Herbert,Eligible participants,60-64 years,3604.0,Queensland,male
Herbert,Participation rate (%),60-64 years,82.0,Queensland,male
Herbert,Total participants,65-69 years,2722.0,Queensland,male
Herbert,Eligible participants,65-69 years,3193.0,Queensland,male
Herbert,Participation rate (%),65-69 years,85.2,Queensland,male
Herbert,Total participants,70-74 years,2098.0,Queensland,male
Herbert,Eligible participants,70-74 years,2376.0,Queensland,male
Herbert,Participation rate (%),70-74 years,88.3,Queensland,male
Herbert,Total participants,75-79 years,1254.0,Queensland,male
Herbert,Eligible participants,75-79 years,1439.0,Queensland,male
Herbert,Participation rate (%),75-79 years,87.1,Queensland,male
Herbert,Total participants,80-84 years,733.0,Queensland,male
Herbert,Eligible participants,80-84 years,847.0,Queensland,male
Herbert,Participation rate (%),80-84 years,86.5,Queensland,male
Herbert,Total participants,85 years and over,558.0,Queensland,male
Herbert,Eligible participants,85 years and over,684.0,Queensland,male
Herbert,Participation rate (%),85 years and over,81.6,Queensland,male
Herbert,Total participants,Total Males,35968.0,Queensland,male
Herbert,Eligible participants,Total Males,51813.0,Queensland,male
Herbert,Participation rate (%),Total Males,69.4,Queensland,male
Hinkler,Total participants,18-19 years,624.0,Queensland,male
Hinkler,Eligible participants,18-19 years,969.0,Queensland,male
Hinkler,Participation rate (%),18-19 years,64.4,Queensland,male
Hinkler,Total participants,20-24 years,1757.0,Queensland,male
Hinkler,Eligible participants,20-24 years,2989.0,Queensland,male
Hinkler,Participation rate (%),20-24 years,58.8,Queensland,male
Hinkler,Total participants,25-29 years,1590.0,Queensland,male
Hinkler,Eligible participants,25-29 years,2767.0,Queensland,male
Hinkler,Participation rate (%),25-29 years,57.5,Queensland,male
Hinkler,Total participants,30-34 years,1706.0,Queensland,male
Hinkler,Eligible participants,30-34 years,2765.0,Queensland,male
Hinkler,Participation rate (%),30-34 years,61.7,Queensland,male
Hinkler,Total participants,35-39 years,1909.0,Queensland,male
Hinkler,Eligible participants,35-39 years,2968.0,Queensland,male
Hinkler,Participation rate (%),35-39 years,64.3,Queensland,male
Hinkler,Total participants,40-44 years,2190.0,Queensland,male
Hinkler,Eligible participants,40-44 years,3301.0,Queensland,male
Hinkler,Participation rate (%),40-44 years,66.3,Queensland,male
Hinkler,Total participants,45-49 years,2581.0,Queensland,male
Hinkler,Eligible participants,45-49 years,3632.0,Queensland,male
Hinkler,Participation rate (%),45-49 years,71.1,Queensland,male
Hinkler,Total participants,50-54 years,2857.0,Queensland,male
Hinkler,Eligible participants,50-54 years,3772.0,Queensland,male
Hinkler,Participation rate (%),50-54 years,75.7,Queensland,male
Hinkler,Total participants,55-59 years,3490.0,Queensland,male
Hinkler,Eligible participants,55-59 years,4302.0,Queensland,male
Hinkler,Participation rate (%),55-59 years,81.1,Queensland,male
Hinkler,Total participants,60-64 years,3832.0,Queensland,male
Hinkler,Eligible participants,60-64 years,4527.0,Queensland,male
Hinkler,Participation rate (%),60-64 years,84.6,Queensland,male
Hinkler,Total participants,65-69 years,4516.0,Queensland,male
Hinkler,Eligible participants,65-69 years,5099.0,Queensland,male
Hinkler,Participation rate (%),65-69 years,88.6,Queensland,male
Hinkler,Total participants,70-74 years,4244.0,Queensland,male
Hinkler,Eligible participants,70-74 years,4726.0,Queensland,male
Hinkler,Participation rate (%),70-74 years,89.8,Queensland,male
Hinkler,Total participants,75-79 years,3043.0,Queensland,male
Hinkler,Eligible participants,75-79 years,3385.0,Queensland,male
Hinkler,Participation rate (%),75-79 years,89.9,Queensland,male
Hinkler,Total participants,80-84 years,1793.0,Queensland,male
Hinkler,Eligible participants,80-84 years,2042.0,Queensland,male
Hinkler,Participation rate (%),80-84 years,87.8,Queensland,male
Hinkler,Total participants,85 years and over,1234.0,Queensland,male
Hinkler,Eligible participants,85 years and over,1459.0,Queensland,male
Hinkler,Participation rate (%),85 years and over,84.6,Queensland,male
Hinkler,Total participants,Total Males,37366.0,Queensland,male
Hinkler,Eligible participants,Total Males,48703.0,Queensland,male
Hinkler,Participation rate (%),Total Males,76.7,Queensland,male
Kennedy,Total participants,18-19 years,514.0,Queensland,male
Kennedy,Eligible participants,18-19 years,833.0,Queensland,male
Kennedy,Participation rate (%),18-19 years,61.7,Queensland,male
Kennedy,Total participants,20-24 years,1768.0,Queensland,male
Kennedy,Eligible participants,20-24 years,3423.0,Queensland,male
Kennedy,Participation rate (%),20-24 years,51.7,Queensland,male
Kennedy,Total participants,25-29 years,1833.0,Queensland,male
Kennedy,Eligible participants,25-29 years,3507.0,Queensland,male
Kennedy,Participation rate (%),25-29 years,52.3,Queensland,male
Kennedy,Total participants,30-34 years,1922.0,Queensland,male
Kennedy,Eligible participants,30-34 years,3498.0,Queensland,male
Kennedy,Participation rate (%),30-34 years,54.9,Queensland,male
Kennedy,Total participants,35-39 years,2043.0,Queensland,male
Kennedy,Eligible participants,35-39 years,3474.0,Queensland,male
Kennedy,Participation rate (%),35-39 years,58.8,Queensland,male
Kennedy,Total participants,40-44 years,2303.0,Queensland,male
Kennedy,Eligible participants,40-44 years,3934.0,Queensland,male
Kennedy,Participation rate (%),40-44 years,58.5,Queensland,male
Kennedy,Total participants,45-49 years,2927.0,Queensland,male
Kennedy,Eligible participants,45-49 years,4434.0,Queensland,male
Kennedy,Participation rate (%),45-49 years,66.0,Queensland,male
Kennedy,Total participants,50-54 years,3239.0,Queensland,male
Kennedy,Eligible participants,50-54 years,4617.0,Queensland,male
Kennedy,Participation rate (%),50-54 years,70.2,Queensland,male
Kennedy,Total participants,55-59 years,3678.0,Queensland,male
Kennedy,Eligible participants,55-59 years,4974.0,Queensland,male
Kennedy,Participation rate (%),55-59 years,73.9,Queensland,male
Kennedy,Total participants,60-64 years,3692.0,Queensland,male
Kennedy,Eligible participants,60-64 years,4694.0,Queensland,male
Kennedy,Participation rate (%),60-64 years,78.7,Queensland,male
Kennedy,Total participants,65-69 years,3597.0,Queensland,male
Kennedy,Eligible participants,65-69 years,4326.0,Queensland,male
Kennedy,Participation rate (%),65-69 years,83.1,Queensland,male
Kennedy,Total participants,70-74 years,2974.0,Queensland,male
Kennedy,Eligible participants,70-74 years,3514.0,Queensland,male
Kennedy,Participation rate (%),70-74 years,84.6,Queensland,male
Kennedy,Total participants,75-79 years,2033.0,Queensland,male
Kennedy,Eligible participants,75-79 years,2405.0,Queensland,male
Kennedy,Participation rate (%),75-79 years,84.5,Queensland,male
Kennedy,Total participants,80-84 years,1250.0,Queensland,male
Kennedy,Eligible participants,80-84 years,1491.0,Queensland,male
Kennedy,Participation rate (%),80-84 years,83.8,Queensland,male
Kennedy,Total participants,85 years and over,869.0,Queensland,male
Kennedy,Eligible participants,85 years and over,1116.0,Queensland,male
Kennedy,Participation rate (%),85 years and over,77.9,Queensland,male
Kennedy,Total participants,Total Males,34642.0,Queensland,male
Kennedy,Eligible participants,Total Males,50240.0,Queensland,male
Kennedy,Participation rate (%),Total Males,69.0,Queensland,male
Leichhardt,Total participants,18-19 years,651.0,Queensland,male
Leichhardt,Eligible participants,18-19 years,1073.0,Queensland,male
Leichhardt,Participation rate (%),18-19 years,60.7,Queensland,male
Leichhardt,Total participants,20-24 years,2044.0,Queensland,male
Leichhardt,Eligible participants,20-24 years,4079.0,Queensland,male
Leichhardt,Participation rate (%),20-24 years,50.1,Queensland,male
Leichhardt,Total participants,25-29 years,2242.0,Queensland,male
Leichhardt,Eligible participants,25-29 years,4546.0,Queensland,male
Leichhardt,Participation rate (%),25-29 years,49.3,Queensland,male
Leichhardt,Total participants,30-34 years,2582.0,Queensland,male
Leichhardt,Eligible participants,30-34 years,4703.0,Queensland,male
Leichhardt,Participation rate (%),30-34 years,54.9,Queensland,male
Leichhardt,Total participants,35-39 years,2682.0,Queensland,male
Leichhardt,Eligible participants,35-39 years,4721.0,Queensland,male
Leichhardt,Participation rate (%),35-39 years,56.8,Queensland,male
Leichhardt,Total participants,40-44 years,3161.0,Queensland,male
Leichhardt,Eligible participants,40-44 years,5273.0,Queensland,male
Leichhardt,Participation rate (%),40-44 years,59.9,Queensland,male
Leichhardt,Total participants,45-49 years,3468.0,Queensland,male
Leichhardt,Eligible participants,45-49 years,5529.0,Queensland,male
Leichhardt,Participation rate (%),45-49 years,62.7,Queensland,male
Leichhardt,Total participants,50-54 years,3518.0,Queensland,male
Leichhardt,Eligible participants,50-54 years,5206.0,Queensland,male
Leichhardt,Participation rate (%),50-54 years,67.6,Queensland,male
Leichhardt,Total participants,55-59 years,3736.0,Queensland,male
Leichhardt,Eligible participants,55-59 years,5107.0,Queensland,male
Leichhardt,Participation rate (%),55-59 years,73.2,Queensland,male
Leichhardt,Total participants,60-64 years,3613.0,Queensland,male
Leichhardt,Eligible participants,60-64 years,4652.0,Queensland,male
Leichhardt,Participation rate (%),60-64 years,77.7,Queensland,male
Leichhardt,Total participants,65-69 years,3162.0,Queensland,male
Leichhardt,Eligible participants,65-69 years,3904.0,Queensland,male
Leichhardt,Participation rate (%),65-69 years,81.0,Queensland,male
Leichhardt,Total participants,70-74 years,2445.0,Queensland,male
Leichhardt,Eligible participants,70-74 years,2900.0,Queensland,male
Leichhardt,Participation rate (%),70-74 years,84.3,Queensland,male
Leichhardt,Total participants,75-79 years,1348.0,Queensland,male
Leichhardt,Eligible participants,75-79 years,1628.0,Queensland,male
Leichhardt,Participation rate (%),75-79 years,82.8,Queensland,male
Leichhardt,Total participants,80-84 years,801.0,Queensland,male
Leichhardt,Eligible participants,80-84 years,946.0,Queensland,male
Leichhardt,Participation rate (%),80-84 years,84.7,Queensland,male
Leichhardt,Total participants,85 years and over,506.0,Queensland,male
Leichhardt,Eligible participants,85 years and over,646.0,Queensland,male
Leichhardt,Participation rate (%),85 years and over,78.3,Queensland,male
Leichhardt,Total participants,Total Males,35959.0,Queensland,male
Leichhardt,Eligible participants,Total Males,54913.0,Queensland,male
Leichhardt,Participation rate (%),Total Males,65.5,Queensland,male
Lilley,Total participants,18-19 years,960.0,Queensland,male
Lilley,Eligible participants,18-19 years,1267.0,Queensland,male
Lilley,Participation rate (%),18-19 years,75.8,Queensland,male
Lilley,Total participants,20-24 years,3061.0,Queensland,male
Lilley,Eligible participants,20-24 years,4441.0,Queensland,male
Lilley,Participation rate (%),20-24 years,68.9,Queensland,male
Lilley,Total participants,25-29 years,3467.0,Queensland,male
Lilley,Eligible participants,25-29 years,4912.0,Queensland,male
Lilley,Participation rate (%),25-29 years,70.6,Queensland,male
Lilley,Total participants,30-34 years,3812.0,Queensland,male
Lilley,Eligible participants,30-34 years,5197.0,Queensland,male
Lilley,Participation rate (%),30-34 years,73.4,Queensland,male
Lilley,Total participants,35-39 years,3661.0,Queensland,male
Lilley,Eligible participants,35-39 years,4908.0,Queensland,male
Lilley,Participation rate (%),35-39 years,74.6,Queensland,male
Lilley,Total participants,40-44 years,3679.0,Queensland,male
Lilley,Eligible participants,40-44 years,4742.0,Queensland,male
Lilley,Participation rate (%),40-44 years,77.6,Queensland,male
Lilley,Total participants,45-49 years,3703.0,Queensland,male
Lilley,Eligible participants,45-49 years,4664.0,Queensland,male
Lilley,Participation rate (%),45-49 years,79.4,Queensland,male
Lilley,Total participants,50-54 years,3447.0,Queensland,male
Lilley,Eligible participants,50-54 years,4268.0,Queensland,male
Lilley,Participation rate (%),50-54 years,80.8,Queensland,male
Lilley,Total participants,55-59 years,3384.0,Queensland,male
Lilley,Eligible participants,55-59 years,4060.0,Queensland,male
Lilley,Participation rate (%),55-59 years,83.3,Queensland,male
Lilley,Total participants,60-64 years,2970.0,Queensland,male
Lilley,Eligible participants,60-64 years,3480.0,Queensland,male
Lilley,Participation rate (%),60-64 years,85.3,Queensland,male
Lilley,Total participants,65-69 years,2694.0,Queensland,male
Lilley,Eligible participants,65-69 years,3049.0,Queensland,male
Lilley,Participation rate (%),65-69 years,88.4,Queensland,male
Lilley,Total participants,70-74 years,2152.0,Queensland,male
Lilley,Eligible participants,70-74 years,2382.0,Queensland,male
Lilley,Participation rate (%),70-74 years,90.3,Queensland,male
Lilley,Total participants,75-79 years,1640.0,Queensland,male
Lilley,Eligible participants,75-79 years,1817.0,Queensland,male
Lilley,Participation rate (%),75-79 years,90.3,Queensland,male
Lilley,Total participants,80-84 years,1127.0,Queensland,male
Lilley,Eligible participants,80-84 years,1289.0,Queensland,male
Lilley,Participation rate (%),80-84 years,87.4,Queensland,male
Lilley,Total participants,85 years and over,1041.0,Queensland,male
Lilley,Eligible participants,85 years and over,1272.0,Queensland,male
Lilley,Participation rate (%),85 years and over,81.8,Queensland,male
Lilley,Total participants,Total Males,40798.0,Queensland,male
Lilley,Eligible participants,Total Males,51748.0,Queensland,male
Lilley,Participation rate (%),Total Males,78.8,Queensland,male
Longman,Total participants,18-19 years,973.0,Queensland,male
Longman,Eligible participants,18-19 years,1385.0,Queensland,male
Longman,Participation rate (%),18-19 years,70.3,Queensland,male
Longman,Total participants,20-24 years,2633.0,Queensland,male
Longman,Eligible participants,20-24 years,4212.0,Queensland,male
Longman,Participation rate (%),20-24 years,62.5,Queensland,male
Longman,Total participants,25-29 years,2567.0,Queensland,male
Longman,Eligible participants,25-29 years,4083.0,Queensland,male
Longman,Participation rate (%),25-29 years,62.9,Queensland,male
Longman,Total participants,30-34 years,2584.0,Queensland,male
Longman,Eligible participants,30-34 years,3960.0,Queensland,male
Longman,Participation rate (%),30-34 years,65.3,Queensland,male
Longman,Total participants,35-39 years,2611.0,Queensland,male
Longman,Eligible participants,35-39 years,3968.0,Queensland,male
Longman,Participation rate (%),35-39 years,65.8,Queensland,male
Longman,Total participants,40-44 years,2914.0,Queensland,male
Longman,Eligible participants,40-44 years,4252.0,Queensland,male
Longman,Participation rate (%),40-44 years,68.5,Queensland,male
Longman,Total participants,45-49 years,3263.0,Queensland,male
Longman,Eligible participants,45-49 years,4429.0,Queensland,male
Longman,Participation rate (%),45-49 years,73.7,Queensland,male
Longman,Total participants,50-54 years,3305.0,Queensland,male
Longman,Eligible participants,50-54 years,4338.0,Queensland,male
Longman,Participation rate (%),50-54 years,76.2,Queensland,male
Longman,Total participants,55-59 years,3489.0,Queensland,male
Longman,Eligible participants,55-59 years,4289.0,Queensland,male
Longman,Participation rate (%),55-59 years,81.3,Queensland,male
Longman,Total participants,60-64 years,3528.0,Queensland,male
Longman,Eligible participants,60-64 years,4163.0,Queensland,male
Longman,Participation rate (%),60-64 years,84.7,Queensland,male
Longman,Total participants,65-69 years,3883.0,Queensland,male
Longman,Eligible participants,65-69 years,4398.0,Queensland,male
Longman,Participation rate (%),65-69 years,88.3,Queensland,male
Longman,Total participants,70-74 years,3379.0,Queensland,male
Longman,Eligible participants,70-74 years,3768.0,Queensland,male
Longman,Participation rate (%),70-74 years,89.7,Queensland,male
Longman,Total participants,75-79 years,2155.0,Queensland,male
Longman,Eligible participants,75-79 years,2409.0,Queensland,male
Longman,Participation rate (%),75-79 years,89.5,Queensland,male
Longman,Total participants,80-84 years,1219.0,Queensland,male
Longman,Eligible participants,80-84 years,1347.0,Queensland,male
Longman,Participation rate (%),80-84 years,90.5,Queensland,male
Longman,Total participants,85 years and over,874.0,Queensland,male
Longman,Eligible participants,85 years and over,1052.0,Queensland,male
Longman,Participation rate (%),85 years and over,83.1,Queensland,male
Longman,Total participants,Total Males,39377.0,Queensland,male
Longman,Eligible participants,Total Males,52053.0,Queensland,male
Longman,Participation rate (%),Total Males,75.6,Queensland,male
Maranoa,Total participants,18-19 years,821.0,Queensland,male
Maranoa,Eligible participants,18-19 years,1171.0,Queensland,male
Maranoa,Participation rate (%),18-19 years,70.1,Queensland,male
Maranoa,Total participants,20-24 years,2135.0,Queensland,male
Maranoa,Eligible participants,20-24 years,3673.0,Queensland,male
Maranoa,Participation rate (%),20-24 years,58.1,Queensland,male
Maranoa,Total participants,25-29 years,2191.0,Queensland,male
Maranoa,Eligible participants,25-29 years,3590.0,Queensland,male
Maranoa,Participation rate (%),25-29 years,61.0,Queensland,male
Maranoa,Total participants,30-34 years,2181.0,Queensland,male
Maranoa,Eligible participants,30-34 years,3371.0,Queensland,male
Maranoa,Participation rate (%),30-34 years,64.7,Queensland,male
Maranoa,Total participants,35-39 years,2291.0,Queensland,male
Maranoa,Eligible participants,35-39 years,3412.0,Queensland,male
Maranoa,Participation rate (%),35-39 years,67.1,Queensland,male
Maranoa,Total participants,40-44 years,2677.0,Queensland,male
Maranoa,Eligible participants,40-44 years,3923.0,Queensland,male
Maranoa,Participation rate (%),40-44 years,68.2,Queensland,male
Maranoa,Total participants,45-49 years,3222.0,Queensland,male
Maranoa,Eligible participants,45-49 years,4305.0,Queensland,male
Maranoa,Participation rate (%),45-49 years,74.8,Queensland,male
Maranoa,Total participants,50-54 years,3530.0,Queensland,male
Maranoa,Eligible participants,50-54 years,4541.0,Queensland,male
Maranoa,Participation rate (%),50-54 years,77.7,Queensland,male
Maranoa,Total participants,55-59 years,3970.0,Queensland,male
Maranoa,Eligible participants,55-59 years,4834.0,Queensland,male
Maranoa,Participation rate (%),55-59 years,82.1,Queensland,male
Maranoa,Total participants,60-64 years,4054.0,Queensland,male
Maranoa,Eligible participants,60-64 years,4768.0,Queensland,male
Maranoa,Participation rate (%),60-64 years,85.0,Queensland,male
Maranoa,Total participants,65-69 years,4071.0,Queensland,male
Maranoa,Eligible participants,65-69 years,4680.0,Queensland,male
Maranoa,Participation rate (%),65-69 years,87.0,Queensland,male
Maranoa,Total participants,70-74 years,3376.0,Queensland,male
Maranoa,Eligible participants,70-74 years,3748.0,Queensland,male
Maranoa,Participation rate (%),70-74 years,90.1,Queensland,male
Maranoa,Total participants,75-79 years,2319.0,Queensland,male
Maranoa,Eligible participants,75-79 years,2561.0,Queensland,male
Maranoa,Participation rate (%),75-79 years,90.6,Queensland,male
Maranoa,Total participants,80-84 years,1387.0,Queensland,male
Maranoa,Eligible participants,80-84 years,1594.0,Queensland,male
Maranoa,Participation rate (%),80-84 years,87.0,Queensland,male
Maranoa,Total participants,85 years and over,1006.0,Queensland,male
Maranoa,Eligible participants,85 years and over,1189.0,Queensland,male
Maranoa,Participation rate (%),85 years and over,84.6,Queensland,male
Maranoa,Total participants,Total Males,39231.0,Queensland,male
Maranoa,Eligible participants,Total Males,51360.0,Queensland,male
Maranoa,Participation rate (%),Total Males,76.4,Queensland,male
McPherson,Total participants,18-19 years,913.0,Queensland,male
McPherson,Eligible participants,18-19 years,1287.0,Queensland,male
McPherson,Participation rate (%),18-19 years,70.9,Queensland,male
McPherson,Total participants,20-24 years,2592.0,Queensland,male
McPherson,Eligible participants,20-24 years,3982.0,Queensland,male
McPherson,Participation rate (%),20-24 years,65.1,Queensland,male
McPherson,Total participants,25-29 years,2527.0,Queensland,male
McPherson,Eligible participants,25-29 years,3975.0,Queensland,male
McPherson,Participation rate (%),25-29 years,63.6,Queensland,male
McPherson,Total participants,30-34 years,2639.0,Queensland,male
McPherson,Eligible participants,30-34 years,3971.0,Queensland,male
McPherson,Participation rate (%),30-34 years,66.5,Queensland,male
McPherson,Total participants,35-39 years,2809.0,Queensland,male
McPherson,Eligible participants,35-39 years,4093.0,Queensland,male
McPherson,Participation rate (%),35-39 years,68.6,Queensland,male
McPherson,Total participants,40-44 years,3088.0,Queensland,male
McPherson,Eligible participants,40-44 years,4442.0,Queensland,male
McPherson,Participation rate (%),40-44 years,69.5,Queensland,male
McPherson,Total participants,45-49 years,3256.0,Queensland,male
McPherson,Eligible participants,45-49 years,4449.0,Queensland,male
McPherson,Participation rate (%),45-49 years,73.2,Queensland,male
McPherson,Total participants,50-54 years,3163.0,Queensland,male
McPherson,Eligible participants,50-54 years,4044.0,Queensland,male
McPherson,Participation rate (%),50-54 years,78.2,Queensland,male
McPherson,Total participants,55-59 years,3232.0,Queensland,male
McPherson,Eligible participants,55-59 years,4023.0,Queensland,male
McPherson,Participation rate (%),55-59 years,80.3,Queensland,male
McPherson,Total participants,60-64 years,3135.0,Queensland,male
McPherson,Eligible participants,60-64 years,3726.0,Queensland,male
McPherson,Participation rate (%),60-64 years,84.1,Queensland,male
McPherson,Total participants,65-69 years,3295.0,Queensland,male
McPherson,Eligible participants,65-69 years,3764.0,Queensland,male
McPherson,Participation rate (%),65-69 years,87.5,Queensland,male
McPherson,Total participants,70-74 years,2695.0,Queensland,male
McPherson,Eligible participants,70-74 years,3015.0,Queensland,male
McPherson,Participation rate (%),70-74 years,89.4,Queensland,male
McPherson,Total participants,75-79 years,1918.0,Queensland,male
McPherson,Eligible participants,75-79 years,2149.0,Queensland,male
McPherson,Participation rate (%),75-79 years,89.3,Queensland,male
McPherson,Total participants,80-84 years,1219.0,Queensland,male
McPherson,Eligible participants,80-84 years,1391.0,Queensland,male
McPherson,Participation rate (%),80-84 years,87.6,Queensland,male
McPherson,Total participants,85 years and over,1062.0,Queensland,male
McPherson,Eligible participants,85 years and over,1278.0,Queensland,male
McPherson,Participation rate (%),85 years and over,83.1,Queensland,male
McPherson,Total participants,Total Males,37543.0,Queensland,male
McPherson,Eligible participants,Total Males,49589.0,Queensland,male
McPherson,Participation rate (%),Total Males,75.7,Queensland,male
Moncrieff,Total participants,18-19 years,731.0,Queensland,male
Moncrieff,Eligible participants,18-19 years,1075.0,Queensland,male
Moncrieff,Participation rate (%),18-19 years,68.0,Queensland,male
Moncrieff,Total participants,20-24 years,2459.0,Queensland,male
Moncrieff,Eligible participants,20-24 years,4036.0,Queensland,male
Moncrieff,Participation rate (%),20-24 years,60.9,Queensland,male
Moncrieff,Total participants,25-29 years,2719.0,Queensland,male
Moncrieff,Eligible participants,25-29 years,4454.0,Queensland,male
Moncrieff,Participation rate (%),25-29 years,61.0,Queensland,male
Moncrieff,Total participants,30-34 years,2648.0,Queensland,male
Moncrieff,Eligible participants,30-34 years,4374.0,Queensland,male
Moncrieff,Participation rate (%),30-34 years,60.5,Queensland,male
Moncrieff,Total participants,35-39 years,2538.0,Queensland,male
Moncrieff,Eligible participants,35-39 years,4083.0,Queensland,male
Moncrieff,Participation rate (%),35-39 years,62.2,Queensland,male
Moncrieff,Total participants,40-44 years,2728.0,Queensland,male
Moncrieff,Eligible participants,40-44 years,4056.0,Queensland,male
Moncrieff,Participation rate (%),40-44 years,67.3,Queensland,male
Moncrieff,Total participants,45-49 years,2948.0,Queensland,male
Moncrieff,Eligible participants,45-49 years,4261.0,Queensland,male
